startDt,endDt,airlineType,koreaAirport,ap1,ap2,ap_ROUTE,arr_WEIGHT,total_PERSON,dep_WEIGHT,total_FP,dep_PERSON,arr_PERSON,total_WEIGHT,arr_FP,al_ICAO,dep_FP,year
,,,,인천 (RKSI),사이판 (PGSN),PGSN,303,45748,342,306,23329,22419,645,153,AAR,153,2023
,,,,인천 (RKSI),사이판 (PGSN),PGSN,1254,204455,1226,1315,101474,102981,2480,657,JJA,658,2023
,,,,인천 (RKSI),사이판 (PGSN),PGSN,695,119148,689,740,59720,59428,1384,368,TWB,372,2023
,,,,인천 (RKSI),사이판 (PGSN),PGSN,0,0,0,1,0,0,0,1,WGN,0,2023
,,,,인천 (RKSI),산야 (ZJSY),ZJSY,116,19993,103,172,10044,9949,219,86,TWB,86,2023
,,,,인천 (RKSI),산티아고 (SCEL),SCEL,67,0,88,2,0,0,155,1,KAL,1,2023
,,,,인천 (RKSI),산호세 (KSJC),KSJC,0,7,0,1,0,7,0,1,KAL,0,2023
,,,,인천 (RKSI),살바도르 바이아 (SBSV),SBSV,72,0,0,1,0,0,72,1,,0,2023
,,,,인천 (RKSI),삿포로 (RJCC),RJCC,778,120000,669,578,62276,57724,1447,289,AAR,289,2023
,,,,인천 (RKSI),삿포로 (RJCC),RJCC,435,72719,322,386,36091,36628,757,193,ABL,193,2023
,,,,인천 (RKSI),삿포로 (RJCC),RJCC,147,27648,115,160,13639,14009,262,80,ASV,80,2023
,,,,인천 (RKSI),삿포로 (RJCC),RJCC,1400,255882,1114,1552,128244,127638,2514,776,JJA,776,2023
,,,,인천 (RKSI),삿포로 (RJCC),RJCC,1178,206924,910,1032,103713,103211,2088,516,JNA,516,2023
,,,,인천 (RKSI),삿포로 (RJCC),RJCC,1872,176223,1163,956,88595,87628,3035,478,KAL,478,2023
,,,,인천 (RKSI),삿포로 (RJCC),RJCC,1112,204230,869,984,101799,102431,1981,492,TWB,492,2023
,,,,인천 (RKSI),상해/홍차우 (ZSSS),ZSSS,3,281,0,4,0,281,3,3,AAR,1,2023
,,,,인천 (RKSI),상해/홍차우 (ZSSS),ZSSS,3,344,0,2,0,344,3,2,KAL,0,2023
,,,,인천 (RKSI),샌프란시스코 (KSFO),KSFO,22398,207309,32311,1356,105922,101387,54709,678,AAR,678,2023
,,,,인천 (RKSI),샌프란시스코 (KSFO),KSFO,0,0,0,1,0,0,0,0,CKS,1,2023
,,,,인천 (RKSI),샌프란시스코 (KSFO),KSFO,0,0,0,20,0,0,0,20,GTI,0,2023
,,,,인천 (RKSI),샌프란시스코 (KSFO),KSFO,4429,212411,8958,873,109908,102503,13387,436,KAL,437,2023
,,,,인천 (RKSI),샌프란시스코 (KSFO),KSFO,6281,258990,12147,1113,132690,126300,18428,556,UAL,557,2023
,,,,인천 (RKSI),샤먼 가오치 (ZSAM),ZSAM,986,86705,939,618,41465,45240,1925,309,CXA,309,2023
,,,,인천 (RKSI),샤먼 가오치 (ZSAM),ZSAM,0,0,0,10,0,0,0,6,GTI,4,2023
,,,,인천 (RKSI),샤먼 가오치 (ZSAM),ZSAM,0,0,0,1,0,0,0,0,ICV,1,2023
,,,,인천 (RKSI),샤먼 가오치 (ZSAM),ZSAM,447,15535,179,186,7321,8214,626,93,KAL,93,2023
,,,,인천 (RKSI),샤지 (OMSJ),OMSJ,0,0,0,1,0,0,0,1,CKS,0,2023
,,,,인천 (RKSI),샤지 (OMSJ),OMSJ,0,0,0,6,0,0,0,6,GTI,0,2023
,,,,인천 (RKSI),샤지 (OMSJ),OMSJ,0,0,0,1,0,0,0,0,UPS,1,2023
,,,,인천 (RKSI),석가장 (ZBSJ),ZBSJ,171,0,0,34,0,0,171,17,CYZ,17,2023
,,,,인천 (RKSI),석가장 (ZBSJ),ZBSJ,53,9831,42,72,4677,5154,95,36,JJA,36,2023
,,,,인천 (RKSI),선전(심천) (ZGSZ),ZGSZ,256,21002,180,184,10600,10402,436,92,AAR,92,2023
,,,,인천 (RKSI),선전(심천) (ZGSZ),ZGSZ,569,0,468,94,0,0,1037,47,AIH,47,2023
,,,,인천 (RKSI),선전(심천) (ZGSZ),ZGSZ,0,0,9,1,0,0,9,0,CKS,1,2023
,,,,인천 (RKSI),선전(심천) (ZGSZ),ZGSZ,118,9037,64,76,4730,4307,182,38,CSN,38,2023
,,,,인천 (RKSI),선전(심천) (ZGSZ),ZGSZ,1805,110027,865,952,54387,55640,2670,476,CSZ,476,2023
,,,,인천 (RKSI),선전(심천) (ZGSZ),ZGSZ,0,0,0,81,0,0,0,1,GTI,80,2023
,,,,인천 (RKSI),선전(심천) (ZGSZ),ZGSZ,3440,51035,1525,440,23510,27525,4965,220,KAL,220,2023
,,,,인천 (RKSI),선전(심천) (ZGSZ),ZGSZ,0,0,0,3,0,0,0,1,WGN,2,2023
,,,,인천 (RKSI),세부 (RPVM),RPVM,518,72391,590,505,38157,34234,1108,252,AAR,253,2023
,,,,인천 (RKSI),세부 (RPVM),RPVM,358,82139,257,574,39859,42280,615,287,APG,287,2023
,,,,인천 (RKSI),세부 (RPVM),RPVM,528,105211,587,710,49651,55560,1115,355,CEB,355,2023
,,,,인천 (RKSI),세부 (RPVM),RPVM,754,137183,744,770,69960,67223,1498,386,JJA,384,2023
,,,,인천 (RKSI),세부 (RPVM),RPVM,788,133207,742,789,66023,67184,1530,395,JNA,394,2023
,,,,인천 (RKSI),세부 (RPVM),RPVM,2973,173647,3047,744,87065,86582,6020,372,KAL,372,2023
,,,,인천 (RKSI),세부 (RPVM),RPVM,541,82651,476,512,43560,39091,1017,256,PAL,256,2023
,,,,인천 (RKSI),세부 (RPVM),RPVM,494,105583,452,614,53745,51838,946,306,TWB,308,2023
,,,,인천 (RKSI),세비야 (LEZL),LEZL,0,0,0,1,0,0,0,1,GTI,0,2023
,,,,인천 (RKSI),센다이 (RJSS),RJSS,207,34317,224,244,17247,17070,431,122,AAR,122,2023
,,,,인천 (RKSI),소피아 (LBSF),LBSF,0,0,0,1,0,0,0,1,CKS,0,2023
,,,,인천 (RKSI),소피아 (LBSF),LBSF,0,0,0,3,0,0,0,3,GTI,0,2023
,,,,인천 (RKSI),송산 (RCSS),RCSS,2,183,0,1,0,183,2,1,TWB,0,2023
,,,,인천 (RKSI),쇼나이 (RJSY),RJSY,3,606,3,4,303,303,6,2,AAR,2,2023
,,,,인천 (RKSI),수난 슈오팡 (ZSWX),ZSWX,241,27034,200,310,13635,13399,441,155,CES,155,2023
,,,,인천 (RKSI),수난 슈오팡 (ZSWX),ZSWX,0,0,0,131,0,0,0,12,DHK,119,2023
,,,,인천 (RKSI),수난 슈오팡 (ZSWX),ZSWX,273,0,78,108,0,0,351,54,HLF,54,2023
,,,,인천 (RKSI),수라바야 (WARR),WARR,0,0,0,1,0,0,0,1,GTI,0,2023
,,,,인천 (RKSI),수빅 (RPLB),RPLB,0,0,0,1,0,0,0,0,GTI,1,2023
,,,,인천 (RKSI),수안나폼(방콕) (VTBS),VTBS,10533,309501,8053,849,157548,151953,18586,424,AAR,425,2023
,,,,인천 (RKSI),수안나폼(방콕) (VTBS),VTBS,901,145185,761,735,73042,72143,1662,369,ABL,366,2023
,,,,인천 (RKSI),수안나폼(방콕) (VTBS),VTBS,2603,105860,1618,398,53754,52106,4221,199,APZ,199,2023
,,,,인천 (RKSI),수안나폼(방콕) (VTBS),VTBS,173,35643,155,205,18346,17297,328,102,ESR,103,2023
,,,,인천 (RKSI),수안나폼(방콕) (VTBS),VTBS,1874,275094,1510,1621,138663,136431,3384,812,JJA,809,2023
,,,,인천 (RKSI),수안나폼(방콕) (VTBS),VTBS,4946,283150,3187,930,141169,141981,8133,465,JNA,465,2023
,,,,인천 (RKSI),수안나폼(방콕) (VTBS),VTBS,19342,665895,15055,2474,334330,331565,34397,1236,KAL,1238,2023
,,,,인천 (RKSI),수안나폼(방콕) (VTBS),VTBS,0,0,0,1,0,0,0,1,NCR,0,2023
,,,,인천 (RKSI),수안나폼(방콕) (VTBS),VTBS,4757,322303,3660,1050,160174,162129,8417,525,TAX,525,2023
,,,,인천 (RKSI),수안나폼(방콕) (VTBS),VTBS,15989,485631,10515,2178,245174,240457,26504,1089,THA,1089,2023
,,,,인천 (RKSI),수안나폼(방콕) (VTBS),VTBS,4125,244977,3818,850,123037,121940,7943,425,TWB,425,2023
,,,,인천 (RKSI),슈팡달름공군기지 (ETAD),ETAD,0,0,0,2,0,0,0,2,GTI,0,2023
,,,,인천 (RKSI),스탠스테드 (EGSS),EGSS,0,0,0,1,0,0,0,1,AAR,0,2023
,,,,인천 (RKSI),스톡홀름 (ESSA),ESSA,2882,0,3357,103,0,0,6239,52,KAL,51,2023
,,,,인천 (RKSI),시드니 (YSSY),YSSY,2834,232077,4276,816,118331,113746,7110,408,AAR,408,2023
,,,,인천 (RKSI),시드니 (YSSY),YSSY,0,0,0,4,0,0,0,4,CKS,0,2023
,,,,인천 (RKSI),시드니 (YSSY),YSSY,768,95129,1595,329,48273,46856,2363,165,JST,164,2023
,,,,인천 (RKSI),시드니 (YSSY),YSSY,3092,173614,5008,730,89216,84398,8100,365,KAL,365,2023
,,,,인천 (RKSI),시드니 (YSSY),YSSY,989,92577,1810,436,47147,45430,2799,218,QFA,218,2023
,,,,인천 (RKSI),시드니 (YSSY),YSSY,997,106072,1425,355,53907,52165,2422,178,TWB,177,2023
,,,,인천 (RKSI),시드니 (YSSY),YSSY,1,0,0,14,0,0,1,14,UPS,0,2023
,,,,인천 (RKSI),시안 (ZLXY),ZLXY,0,0,0,1,0,0,0,1,,0,2023
,,,,인천 (RKSI),시안 (ZLXY),ZLXY,51,4268,40,54,1952,2316,91,27,AAR,27,2023
,,,,인천 (RKSI),시안 (ZLXY),ZLXY,280,0,425,72,0,0,705,36,AIH,36,2023
,,,,인천 (RKSI),시안 (ZLXY),ZLXY,154,11334,108,106,5665,5669,262,53,CES,53,2023
,,,,인천 (RKSI),시안 (ZLXY),ZLXY,205,0,696,54,0,0,901,27,CSS,27,2023
,,,,인천 (RKSI),시안 (ZLXY),ZLXY,1279,0,1382,374,0,0,2661,187,CYZ,187,2023
,,,,인천 (RKSI),시안 (ZLXY),ZLXY,2819,46134,1848,440,21975,24159,4667,220,KAL,220,2023
,,,,인천 (RKSI),시안 (ZLXY),ZLXY,0,0,0,1,0,0,0,0,NCR,1,2023
,,,,인천 (RKSI),시애틀 (KSEA),KSEA,16370,151746,23325,963,77026,74720,39695,481,AAR,482,2023
,,,,인천 (RKSI),시애틀 (KSEA),KSEA,2854,202228,5874,837,101839,100389,8728,421,DAL,416,2023
,,,,인천 (RKSI),시애틀 (KSEA),KSEA,16895,175591,28565,1099,89341,86250,45460,550,KAL,549,2023
,,,,인천 (RKSI),시즈오카 (RJNS),RJNS,283,62562,273,394,31419,31143,556,197,JJA,197,2023
,,,,인천 (RKSI),시카고 (KORD),KORD,157,0,0,4,0,0,157,4,,0,2023
,,,,인천 (RKSI),시카고 (KORD),KORD,3882,0,6770,143,0,0,10652,71,AAR,72,2023
,,,,인천 (RKSI),시카고 (KORD),KORD,54,0,0,24,0,0,54,18,CKS,6,2023
,,,,인천 (RKSI),시카고 (KORD),KORD,14513,0,3686,2150,0,0,18199,992,GTI,1158,2023
,,,,인천 (RKSI),시카고 (KORD),KORD,19241,151556,37297,1244,78216,73340,56538,620,KAL,624,2023
,,,,인천 (RKSI),시카고 (KORD),KORD,62,0,0,1,0,0,62,1,NCR,0,2023
,,,,인천 (RKSI),시카고 (KORD),KORD,0,0,0,12,0,0,0,12,PAC,0,2023
,,,,인천 (RKSI),시카고 (KORD),KORD,0,0,0,5,0,0,0,5,WGN,0,2023
,,,,인천 (RKSI),시카고 록퍼드 (KRFD),KRFD,156,0,0,132,0,0,156,66,AJT,66,2023
,,,,인천 (RKSI),시카고 록퍼드 (KRFD),KRFD,928,0,21,387,0,0,949,141,GTI,246,2023
,,,,인천 (RKSI),시카고 록퍼드 (KRFD),KRFD,0,0,0,2,0,0,0,2,NCR,0,2023
,,,,인천 (RKSI),신시내티 (KCVG),KCVG,8580,1,2900,435,0,1,11480,370,CKS,65,2023
,,,,인천 (RKSI),신시내티 (KCVG),KCVG,489,0,87,97,0,0,576,51,GTI,46,2023
,,,,인천 (RKSI),신시내티 (KCVG),KCVG,34340,0,37719,2251,0,0,72059,1213,PAC,1038,2023
,,,,인천 (RKSI),신시내티 (KCVG),KCVG,0,0,2184,48,0,0,2184,0,SIA,48,2023
,,,,인천 (RKSI),심양 (ZYTX),ZYTX,0,0,0,58,0,0,0,29,AJT,29,2023
,,,,인천 (RKSI),심양 (ZYTX),ZYTX,64,7358,49,48,3637,3721,113,24,CQH,24,2023
,,,,인천 (RKSI),심양 (ZYTX),ZYTX,1516,135496,1251,1000,69638,65858,2767,500,CSN,500,2023
,,,,인천 (RKSI),심양 (ZYTX),ZYTX,3152,152849,1769,977,72442,80407,4921,488,KAL,489,2023
,,,,인천 (RKSI),심양 (ZYTX),ZYTX,65,7975,44,72,3539,4436,109,36,TWB,36,2023
,,,,인천 (RKSI),싱가포르 (WSSS),WSSS,10724,324525,10618,1421,162869,161656,21342,710,AAR,711,2023
,,,,인천 (RKSI),싱가포르 (WSSS),WSSS,0,0,0,2,0,0,0,2,ABD,0,2023
,,,,인천 (RKSI),싱가포르 (WSSS),WSSS,395,26051,618,100,13389,12662,1013,50,APZ,50,2023
,,,,인천 (RKSI),싱가포르 (WSSS),WSSS,0,0,0,14,0,0,0,7,DAL,7,2023
,,,,인천 (RKSI),싱가포르 (WSSS),WSSS,0,0,0,1,0,0,0,1,FDX,0,2023
,,,,인천 (RKSI),싱가포르 (WSSS),WSSS,0,0,0,3,0,0,0,3,HAL,0,2023
,,,,인천 (RKSI),싱가포르 (WSSS),WSSS,1,146,0,1,0,146,1,1,JJA,0,2023
,,,,인천 (RKSI),싱가포르 (WSSS),WSSS,21199,544519,21908,2499,272112,272407,43107,1250,KAL,1249,2023
,,,,인천 (RKSI),싱가포르 (WSSS),WSSS,33,0,0,1,0,0,33,1,MAS,0,2023
,,,,인천 (RKSI),싱가포르 (WSSS),WSSS,20150,733969,14132,2912,372796,361173,34282,1578,SIA,1334,2023
,,,,인천 (RKSI),싱가포르 (WSSS),WSSS,2227,311421,2894,968,155602,155819,5121,484,TGW,484,2023
,,,,인천 (RKSI),싱가포르 (WSSS),WSSS,2806,221665,3718,730,110170,111495,6524,365,TWB,365,2023
,,,,인천 (RKSI),씨엠립 (VDSR),VDSR,128,22935,110,126,11199,11736,238,63,SWM,63,2023
,,,,인천 (RKSI),씨엠립 앙코르 (VDSA),VDSA,0,780,6,7,706,74,6,3,SWM,4,2023
,,,,인천 (RKSI),아다나 (LTAG),LTAG,0,0,0,1,0,0,0,1,GTI,0,2023
,,,,인천 (RKSI),아디스아바바 (HAAB),HAAB,1067,58400,2948,513,28489,29911,4015,249,ETH,264,2023
,,,,인천 (RKSI),아디스아바바 (HAAB),HAAB,0,260,19,2,260,0,19,0,KAL,2,2023
,,,,인천 (RKSI),아부다비 (OMAA),OMAA,0,108,0,39,108,0,0,37,,2,2023
,,,,인천 (RKSI),아부다비 (OMAA),OMAA,6213,204683,7230,754,99191,105492,13443,377,ETD,377,2023
,,,,인천 (RKSI),아부다비 (OMAA),OMAA,0,0,0,2,0,0,0,1,FDX,1,2023
,,,,인천 (RKSI),아부다비 (OMAA),OMAA,9,262,9,2,116,146,18,1,KAL,1,2023
,,,,인천 (RKSI),아사히카와 (RJEC),RJEC,10,2129,7,16,1057,1072,17,8,AAR,8,2023
,,,,인천 (RKSI),아사히카와 (RJEC),RJEC,8,1498,6,10,749,749,14,5,TWB,5,2023
,,,,인천 (RKSI),아시가바트 (UTAA),UTAA,700,2,1008,66,2,0,1708,33,TUA,33,2023
,,,,인천 (RKSI),아쓰기 (RJTA),RJTA,0,0,0,1,0,0,0,1,GTI,0,2023
,,,,인천 (RKSI),아오모리 (RJSA),RJSA,11,1782,7,22,830,952,18,11,KAL,11,2023
,,,,인천 (RKSI),아테네 (LGAV),LGAV,26,2958,23,17,1478,1480,49,9,KAL,8,2023
,,,,인천 (RKSI),알 바틴 (OMAD),OMAD,0,3,0,1,3,0,0,0,,1,2023
,,,,인천 (RKSI),알다프라 (OMAM),OMAM,0,0,0,1,0,0,0,1,CKS,0,2023
,,,,인천 (RKSI),알마티 (UAAA),UAAA,0,16,0,1,0,16,0,1,,0,2023
,,,,인천 (RKSI),알마티 (UAAA),UAAA,800,82999,2143,373,41443,41556,2943,186,AAR,187,2023
,,,,인천 (RKSI),알마티 (UAAA),UAAA,985,104836,2107,642,51494,53342,3092,321,KZR,321,2023
,,,,인천 (RKSI),알막툼 (OMDW),OMDW,0,0,0,2,0,0,0,2,CKS,0,2023
,,,,인천 (RKSI),알막툼 (OMDW),OMDW,8,283,0,2,0,283,8,2,KAL,0,2023
,,,,인천 (RKSI),알막툼 (OMDW),OMDW,22,0,79,2,0,0,101,1,UAE,1,2023
,,,,인천 (RKSI),알아인 (OMAL),OMAL,0,0,0,1,0,0,0,1,,0,2023
,,,,인천 (RKSI),암스테르담 (EHAM),EHAM,16240,130080,17641,849,63306,66774,33881,424,KAL,425,2023
,,,,인천 (RKSI),암스테르담 (EHAM),EHAM,3167,121966,3913,766,61690,60276,7080,383,KLM,383,2023
,,,,인천 (RKSI),앙볼리 (HDAM),HDAM,0,0,0,1,0,0,0,1,WGN,0,2023
,,,,인천 (RKSI),앙카라 (LTAC),LTAC,44,5036,34,18,2370,2666,78,9,APZ,9,2023
,,,,인천 (RKSI),애틀랜타 (KATL),KATL,9616,0,14279,310,0,0,23895,155,AAR,155,2023
,,,,인천 (RKSI),애틀랜타 (KATL),KATL,2417,187306,4869,745,103533,83773,7286,371,DAL,374,2023
,,,,인천 (RKSI),애틀랜타 (KATL),KATL,7,0,0,9,0,0,7,9,GTI,0,2023
,,,,인천 (RKSI),애틀랜타 (KATL),KATL,5743,241013,9652,818,123708,117305,15395,410,KAL,408,2023
,,,,인천 (RKSI),앤더슨비행장 (PGUA),PGUA,0,0,0,5,0,0,0,5,CKS,0,2023
,,,,인천 (RKSI),앤더슨비행장 (PGUA),PGUA,0,0,0,5,0,0,0,5,GTI,0,2023
,,,,인천 (RKSI),앤더슨비행장 (PGUA),PGUA,0,0,0,1,0,0,0,1,PAC,0,2023
,,,,인천 (RKSI),앤더슨비행장 (PGUA),PGUA,0,0,0,1,0,0,0,0,WGN,1,2023
,,,,인천 (RKSI),앵커리지 (PANC),PANC,2,0,0,9,0,0,2,6,,3,2023
,,,,인천 (RKSI),앵커리지 (PANC),PANC,0,0,0,2,0,0,0,0,AJT,2,2023
,,,,인천 (RKSI),앵커리지 (PANC),PANC,0,0,0,2,0,0,0,0,AZG,2,2023
,,,,인천 (RKSI),앵커리지 (PANC),PANC,363,0,2198,1240,0,0,2561,158,CKS,1082,2023
,,,,인천 (RKSI),앵커리지 (PANC),PANC,0,0,0,2,0,0,0,0,CLX,2,2023
,,,,인천 (RKSI),앵커리지 (PANC),PANC,14,279,0,4,0,279,14,4,DAL,0,2023
,,,,인천 (RKSI),앵커리지 (PANC),PANC,0,0,19092,734,0,0,19092,1,FDX,733,2023
,,,,인천 (RKSI),앵커리지 (PANC),PANC,0,0,0,17,0,0,0,7,GTI,10,2023
,,,,인천 (RKSI),앵커리지 (PANC),PANC,33,1498,103,12,754,744,136,6,KAL,6,2023
,,,,인천 (RKSI),앵커리지 (PANC),PANC,0,0,0,187,0,0,0,47,MAA,140,2023
,,,,인천 (RKSI),앵커리지 (PANC),PANC,0,0,0,54,0,0,0,7,NCR,47,2023
,,,,인천 (RKSI),앵커리지 (PANC),PANC,14159,0,26708,2005,0,0,40867,836,UPS,1169,2023
,,,,인천 (RKSI),앵커리지 (PANC),PANC,0,0,0,126,0,0,0,57,WGN,69,2023
,,,,인천 (RKSI),양곤 (VYYY),VYYY,892,22010,634,108,10361,11649,1526,54,KAL,54,2023
,,,,인천 (RKSI),양곤 (VYYY),VYYY,565,29898,377,332,14605,15293,942,166,MMA,166,2023
,,,,인천 (RKSI),양곤 (VYYY),VYYY,204,7353,20,104,42,7311,224,52,UBA,52,2023
,,,,인천 (RKSI),양저우 (ZSYA),ZSYA,21,4783,32,56,2508,2275,53,28,CQH,28,2023
,,,,인천 (RKSI),에드몬톤 (CYEG),CYEG,2,168,0,1,0,168,2,1,DAL,0,2023
,,,,인천 (RKSI),에버렛 (KPAE),KPAE,0,0,0,1,0,0,0,1,APZ,0,2023
,,,,인천 (RKSI),에버렛 (KPAE),KPAE,0,0,0,2,0,0,0,2,KAL,0,2023
,,,,인천 (RKSI),에버렛 (KPAE),KPAE,0,0,0,1,0,0,0,1,WGN,0,2023
,,,,인천 (RKSI),엘멘도르프 (PAED),PAED,0,0,0,1,0,0,0,1,,0,2023
,,,,인천 (RKSI),엘멘도르프 (PAED),PAED,0,0,0,1,0,0,0,1,GTI,0,2023
,,,,인천 (RKSI),엠벌리 호주공군기지 (YAMB),YAMB,33,0,0,2,0,0,33,1,,1,2023
,,,,인천 (RKSI),연길 (ZYYJ),ZYYJ,745,72196,481,560,34159,38037,1226,280,AAR,280,2023
,,,,인천 (RKSI),연길 (ZYYJ),ZYYJ,659,63580,422,566,29586,33994,1081,283,CCA,283,2023
,,,,인천 (RKSI),연길 (ZYYJ),ZYYJ,118,9478,65,124,4222,5256,183,62,CES,62,2023
,,,,인천 (RKSI),연길 (ZYYJ),ZYYJ,801,82917,588,580,40964,41953,1389,290,CSN,290,2023
,,,,인천 (RKSI),연길 (ZYYJ),ZYYJ,444,59100,401,484,32476,26624,845,242,JJA,242,2023
,,,,인천 (RKSI),연길 (ZYYJ),ZYYJ,518,60339,380,523,28901,31438,898,261,KAL,262,2023
,,,,인천 (RKSI),연대 (ZSYT),ZSYT,5294,0,2736,320,0,0,8030,160,AAR,160,2023
,,,,인천 (RKSI),연대 (ZSYT),ZSYT,5082,1,5905,971,0,1,10987,486,AIH,485,2023
,,,,인천 (RKSI),연대 (ZSYT),ZSYT,35,4179,33,24,2088,2091,68,12,ASV,12,2023
,,,,인천 (RKSI),연대 (ZSYT),ZSYT,660,45225,414,560,21871,23354,1074,280,CDG,280,2023
,,,,인천 (RKSI),연대 (ZSYT),ZSYT,1639,99073,1573,1193,51799,47274,3212,597,CES,596,2023
,,,,인천 (RKSI),연대 (ZSYT),ZSYT,97,0,112,18,0,0,209,9,HLF,9,2023
,,,,인천 (RKSI),연대 (ZSYT),ZSYT,940,0,736,104,0,0,1676,52,HYT,52,2023
,,,,인천 (RKSI),연대 (ZSYT),ZSYT,3385,31440,3775,929,14695,16745,7160,464,JJA,465,2023
,,,,인천 (RKSI),연대 (ZSYT),ZSYT,1189,0,1299,282,0,0,2488,141,LHA,141,2023
,,,,인천 (RKSI),옌청 (ZSYN),ZSYN,42,5067,44,68,2599,2468,86,34,AAR,34,2023
,,,,인천 (RKSI),옌청 (ZSYN),ZSYN,54,0,2,68,0,0,56,34,CTJ,34,2023
,,,,인천 (RKSI),옌청 (ZSYN),ZSYN,17,0,0,2,0,0,17,1,HLF,1,2023
,,,,인천 (RKSI),옌청 (ZSYN),ZSYN,9,0,0,22,0,0,9,11,LHA,11,2023
,,,,인천 (RKSI),오르도스 에진 호로  (ZBDS),ZBDS,0,0,0,2,0,0,0,2,NCR,0,2023
,,,,인천 (RKSI),오산 (RKSO),RKSO,0,0,0,11,0,0,0,2,CKS,9,2023
,,,,인천 (RKSI),오산 (RKSO),RKSO,0,0,0,1,0,0,0,0,GTI,1,2023
,,,,인천 (RKSI),오산 (RKSO),RKSO,0,0,0,3,0,0,0,1,NCR,2,2023
,,,,인천 (RKSI),오산 (RKSO),RKSO,0,0,0,31,0,0,0,3,WGN,28,2023
,,,,인천 (RKSI),오스코다 (KOSC),KOSC,0,0,0,1,0,0,0,1,CKS,0,2023
,,,,인천 (RKSI),오슬로 (ENGM),ENGM,207,7794,93,30,3901,3893,300,15,APZ,15,2023
,,,,인천 (RKSI),오슬로 (ENGM),ENGM,11541,0,0,150,0,0,11541,150,ETH,0,2023
,,,,인천 (RKSI),오슬로 (ENGM),ENGM,9364,2611,8614,249,1305,1306,17978,124,KAL,125,2023
,,,,인천 (RKSI),오이타 (RJFO),RJFO,166,25695,159,166,13147,12548,325,83,JJA,83,2023
,,,,인천 (RKSI),오카야마 (RJOB),RJOB,40,7315,38,62,3546,3769,78,31,KAL,31,2023
,,,,인천 (RKSI),오클랜드 (KOAK),KOAK,1602,0,0,261,0,0,1602,261,FDX,0,2023
,,,,인천 (RKSI),오클랜드 (NZAA),NZAA,1240,66985,2539,312,35206,31779,3779,156,ANZ,156,2023
,,,,인천 (RKSI),오클랜드 (NZAA),NZAA,2671,106058,3283,543,56978,49080,5954,271,KAL,272,2023
,,,,인천 (RKSI),오키나와 (ROAH),ROAH,791,128112,714,654,65255,62857,1505,327,AAR,327,2023
,,,,인천 (RKSI),오키나와 (ROAH),ROAH,601,114283,493,722,57207,57076,1094,361,JJA,361,2023
,,,,인천 (RKSI),오키나와 (ROAH),ROAH,676,127260,553,762,63718,63542,1229,381,JNA,381,2023
,,,,인천 (RKSI),오키나와 (ROAH),ROAH,599,82956,482,720,40817,42139,1081,360,KAL,360,2023
,,,,인천 (RKSI),오키나와 (ROAH),ROAH,602,119653,466,722,59016,60637,1068,361,TWB,361,2023
,,,,인천 (RKSI),온타리오 (KONT),KONT,12,0,0,3,0,0,12,3,GTI,0,2023
,,,,인천 (RKSI),요나고 (RJOH),RJOH,58,13182,51,78,6659,6523,109,39,ASV,39,2023
,,,,인천 (RKSI),요코다 (RJTY),RJTY,0,0,0,2,0,0,0,0,,2,2023
,,,,인천 (RKSI),요코다 (RJTY),RJTY,0,0,0,1,0,0,0,1,CKS,0,2023
,,,,인천 (RKSI),요코다 (RJTY),RJTY,0,0,0,27,0,0,0,27,GTI,0,2023
,,,,인천 (RKSI),요코다 (RJTY),RJTY,0,0,0,21,0,0,0,21,WGN,0,2023
,,,,인천 (RKSI),우루무치 (ZWWW),ZWWW,0,0,0,1,0,0,0,0,MYW,1,2023
,,,,인천 (RKSI),우자하로드 (UKLU),UKLU,0,0,0,1,0,0,0,0,,1,2023
,,,,인천 (RKSI),우타파오 (VTBU),VTBU,0,0,0,2,0,0,0,1,,1,2023
,,,,인천 (RKSI),우타파오 (VTBU),VTBU,0,0,0,5,0,0,0,2,GTI,3,2023
,,,,인천 (RKSI),우한 (ZHHH),ZHHH,46,6190,50,84,3302,2888,96,42,CSN,42,2023
,,,,인천 (RKSI),우한 (ZHHH),ZHHH,5913,10752,1445,322,4747,6005,7358,161,KAL,161,2023
,,,,인천 (RKSI),우한 (ZHHH),ZHHH,37,3313,27,24,1603,1710,64,12,TWB,12,2023
,,,,인천 (RKSI),워싱톤 (KIAD),KIAD,4165,164988,6562,702,85379,79609,10727,351,KAL,351,2023
,,,,인천 (RKSI),원저우 (ZSWZ),ZSWZ,79,11374,88,182,5559,5815,167,91,CCA,91,2023
,,,,인천 (RKSI),원저우 (ZSWZ),ZSWZ,2356,0,1299,502,0,0,3655,251,HLF,251,2023
,,,,인천 (RKSI),원저우 (ZSWZ),ZSWZ,368,0,123,32,0,0,491,16,HYT,16,2023
,,,,인천 (RKSI),웨이크아일랜드에어필드 (PWAK),PWAK,0,0,0,1,0,0,0,1,CKS,0,2023
,,,,인천 (RKSI),웨이크아일랜드에어필드 (PWAK),PWAK,0,0,0,1,0,0,0,1,GTI,0,2023
,,,,인천 (RKSI),위해 (ZSWH),ZSWH,963,56923,652,560,30041,26882,1615,280,CES,280,2023
,,,,인천 (RKSI),위해 (ZSWH),ZSWH,481,0,497,176,0,0,978,88,CTJ,88,2023
,,,,인천 (RKSI),위해 (ZSWH),ZSWH,4537,0,1626,724,0,0,6163,362,HLF,362,2023
