C1_OBJ_NM,C2_NM,C3,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM,UNIT_NM,C3_NM,C3_OBJ_NM,ORG_ID,C2_OBJ_NM
노선별,계,C01,24461.161,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,200903,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,21504.439,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,200904,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,19081.95,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,200905,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,19158.146,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,200906,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,19696.691,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,200907,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,23249.048,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,200908,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,23408.844,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,200909,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,23702.941,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,200910,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,24262.345,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,200911,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,25007.399,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,200912,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,11894,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201001,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,11304,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201002,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,12495,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201003,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,12693,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201004,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,12852,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201005,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,11863,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201006,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,11866,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201007,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,12330,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201008,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,11908,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201009,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,12983,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201010,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,12123,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201011,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,12297,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201012,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,1473782,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201001,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1470056,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201002,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1579630,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201003,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1919301,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201004,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1959652,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201005,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1687753,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201006,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1703221,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201007,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1943816,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201008,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1600695,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201009,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1942175,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201010,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1693938,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201011,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1493802,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201012,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,22635.089,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201001,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,23367.285,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201002,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,24760.296,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201003,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,23605.116,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201004,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,20719.913,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201005,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,18529.525,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201006,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,19478.297,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201007,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,22318.158,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201008,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,22095.471,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201009,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,23325.976,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201010,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,20672.297,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201011,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,20351.722,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201012,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,11693,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201101,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,10870,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201102,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,12761,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201103,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,12946,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201104,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,13494,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201105,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,12316,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201106,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,12895,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201107,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,13427,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201108,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,12829,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201109,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,13288,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201110,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,12508,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201111,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,12485,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201112,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,1449896,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201101,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1458301,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201102,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1552070,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201103,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1935622,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201104,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,2028445,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201105,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1747736,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201106,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1760803,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201107,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,2045791,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201108,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1772455,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201109,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,2053243,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201110,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1814983,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201111,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1638144,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201112,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,19756.365,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201101,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,20809.491,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201102,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,27278.85,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201103,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,24345.586,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201104,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,22547.742,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201105,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,20144.97,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201106,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,20773.15,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201107,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,24309.339,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201108,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,23908.052,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201109,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,26357.921,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201110,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,24963.349,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201111,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,25938.358,B01,A01,M,G/T,T003,DT_920005_B004,화물,국내선 노선별 통계,201112,2020-11-23,합계,톤,계,항공사별,381,도착출발별
노선별,계,C01,12667,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201201,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,11575,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201202,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,13111,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201203,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,13481,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201204,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,14286,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201205,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,13390,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201206,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,12867,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201207,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,12929,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201208,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,12458,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201209,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,13620,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201210,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,12733,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201211,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,12492,B01,A01,M,Flight,T001,DT_920005_B004,운항,국내선 노선별 통계,201212,2020-11-23,합계,편,계,항공사별,381,도착출발별
노선별,계,C01,1691752,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201201,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1633913,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201202,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1650948,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201203,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,2044093,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201204,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,2138427,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201205,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1945774,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201206,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1867112,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201207,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1936816,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201208,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1667604,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201209,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,2049417,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201210,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1791151,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201211,2020-11-23,합계,명,계,항공사별,381,도착출발별
노선별,계,C01,1479968,B01,A01,M,In Person,T002,DT_920005_B004,여객,국내선 노선별 통계,201212,2020-11-23,합계,명,계,항공사별,381,도착출발별
