C1_OBJ_NM,C2_NM,DT,C2,C1,PRD_SE,UNIT_NM_ENG,ITM_ID,TBL_ID,ITM_NM,TBL_NM,PRD_DE,LST_CHN_DE,C1_NM,UNIT_NM,ORG_ID,C2_OBJ_NM
요일별,계,53495,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202207,2022-08-18,합계,편,381,도착출발별
요일별,계,54580,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202208,2022-09-28,합계,편,381,도착출발별
요일별,계,50401,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202209,2022-10-25,합계,편,381,도착출발별
요일별,계,55513,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202210,2022-11-23,합계,편,381,도착출발별
요일별,계,55024,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202211,2022-12-22,합계,편,381,도착출발별
요일별,계,55785,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202212,2023-01-12,합계,편,381,도착출발별
요일별,계,58644,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202301,2023-02-17,합계,편,381,도착출발별
요일별,계,55121,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202302,2023-03-15,합계,편,381,도착출발별
요일별,계,61182,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202303,2023-04-27,합계,편,381,도착출발별
요일별,계,62430,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202304,2023-05-19,합계,편,381,도착출발별
요일별,계,66845,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202305,2023-06-28,합계,편,381,도착출발별
요일별,계,66073,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202306,2023-07-26,합계,편,381,도착출발별
요일별,계,69339,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202307,2023-08-30,합계,편,381,도착출발별
요일별,계,70343,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202308,2023-09-12,합계,편,381,도착출발별
요일별,계,68494,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202309,2023-10-24,합계,편,381,도착출발별
요일별,계,72753,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202310,2023-11-17,합계,편,381,도착출발별
요일별,계,69565,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202311,2023-12-18,합계,편,381,도착출발별
요일별,계,72639,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202312,2024-01-23,합계,편,381,도착출발별
요일별,계,73569,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202401,2024-03-04,합계,편,381,도착출발별
요일별,계,69498,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202402,2024-03-25,합계,편,381,도착출발별
요일별,계,73307,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202403,2024-04-19,합계,편,381,도착출발별
요일별,계,71699,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202404,2024-05-28,합계,편,381,도착출발별
요일별,계,74922,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202405,2024-07-02,합계,편,381,도착출발별
요일별,계,73705,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202406,2024-07-19,합계,편,381,도착출발별
요일별,계,77138,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202407,2024-09-02,합계,편,381,도착출발별
요일별,계,78253,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202408,2024-10-02,합계,편,381,도착출발별
요일별,계,74693,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202409,2024-10-22,합계,편,381,도착출발별
요일별,계,77562,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202410,2024-11-25,합계,편,381,도착출발별
요일별,계,71914,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202411,2024-12-16,합계,편,381,도착출발별
요일별,계,76393,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202412,2025-01-17,합계,편,381,도착출발별
요일별,계,75357,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202501,2025-02-08,합계,편,381,도착출발별
요일별,계,66226,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202502,2025-03-10,합계,편,381,도착출발별
요일별,계,72946,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202503,2025-04-14,합계,편,381,도착출발별
요일별,계,72575,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202504,2025-05-13,합계,편,381,도착출발별
요일별,계,75536,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202505,2025-06-11,합계,편,381,도착출발별
요일별,계,74402,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202506,2025-07-08,합계,편,381,도착출발별
요일별,계,79074,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202507,2025-08-08,합계,편,381,도착출발별
요일별,계,80671,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202508,2025-09-09,합계,편,381,도착출발별
요일별,계,76204,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202509,2025-10-30,합계,편,381,도착출발별
요일별,계,81564,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202510,2025-11-07,합계,편,381,도착출발별
요일별,계,76924,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202511,2025-12-08,합계,편,381,도착출발별
요일별,계,81265,B01,A01,M,Flight,T001,DT_920005_B002,운항,요일별 통계,202512,2026-01-12,합계,편,381,도착출발별
요일별,계,5278632,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200501,2020-11-16,합계,명,381,도착출발별
요일별,계,4873178,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200502,2020-11-16,합계,명,381,도착출발별
요일별,계,4925505,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200503,2020-11-16,합계,명,381,도착출발별
요일별,계,5653003,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200504,2020-11-16,합계,명,381,도착출발별
요일별,계,5714789,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200505,2020-11-16,합계,명,381,도착출발별
요일별,계,5399254,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200506,2020-11-16,합계,명,381,도착출발별
요일별,계,5416859,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200507,2020-11-16,합계,명,381,도착출발별
요일별,계,6267531,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200508,2020-11-16,합계,명,381,도착출발별
요일별,계,5069029,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200509,2020-11-16,합계,명,381,도착출발별
요일별,계,5928690,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200510,2020-11-16,합계,명,381,도착출발별
요일별,계,5309840,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200511,2020-11-16,합계,명,381,도착출발별
요일별,계,4739328,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200512,2020-11-16,합계,명,381,도착출발별
요일별,계,5432418,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200601,2020-11-16,합계,명,381,도착출발별
요일별,계,5040533,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200602,2020-11-16,합계,명,381,도착출발별
요일별,계,5270025,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200603,2020-11-16,합계,명,381,도착출발별
요일별,계,5754679,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200604,2020-11-16,합계,명,381,도착출발별
요일별,계,5894471,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200605,2020-11-16,합계,명,381,도착출발별
요일별,계,5410234,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200606,2020-11-16,합계,명,381,도착출발별
요일별,계,5515009,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200607,2020-11-16,합계,명,381,도착출발별
요일별,계,6575289,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200608,2020-11-16,합계,명,381,도착출발별
요일별,계,5371783,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200609,2020-11-16,합계,명,381,도착출발별
요일별,계,6051287,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200610,2020-11-16,합계,명,381,도착출발별
요일별,계,5766270,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200611,2020-11-16,합계,명,381,도착출발별
요일별,계,5557681,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200612,2020-11-16,합계,명,381,도착출발별
요일별,계,5848776,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200701,2020-11-16,합계,명,381,도착출발별
요일별,계,5363750,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200702,2020-11-16,합계,명,381,도착출발별
요일별,계,5644315,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200703,2020-11-16,합계,명,381,도착출발별
요일별,계,6036659,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200704,2020-11-16,합계,명,381,도착출발별
요일별,계,6298518,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200705,2020-11-16,합계,명,381,도착출발별
요일별,계,5782607,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200706,2020-11-16,합계,명,381,도착출발별
요일별,계,6092375,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200707,2020-11-16,합계,명,381,도착출발별
요일별,계,6932170,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200708,2020-11-16,합계,명,381,도착출발별
요일별,계,5533633,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200709,2020-11-16,합계,명,381,도착출발별
요일별,계,6115065,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200710,2020-11-16,합계,명,381,도착출발별
요일별,계,5876891,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200711,2020-11-16,합계,명,381,도착출발별
요일별,계,5614864,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200712,2020-11-16,합계,명,381,도착출발별
요일별,계,5987725,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200801,2020-11-16,합계,명,381,도착출발별
요일별,계,5760828,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200802,2020-11-16,합계,명,381,도착출발별
요일별,계,5659156,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200803,2020-11-16,합계,명,381,도착출발별
요일별,계,6139344,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200804,2020-11-16,합계,명,381,도착출발별
요일별,계,6560606,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200805,2020-11-16,합계,명,381,도착출발별
요일별,계,5805663,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200806,2020-11-16,합계,명,381,도착출발별
요일별,계,5898299,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200807,2020-11-16,합계,명,381,도착출발별
요일별,계,6640827,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200808,2020-11-16,합계,명,381,도착출발별
요일별,계,5184940,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200809,2020-11-16,합계,명,381,도착출발별
요일별,계,5991554,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200810,2020-11-16,합계,명,381,도착출발별
요일별,계,5256379,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200811,2020-11-16,합계,명,381,도착출발별
요일별,계,5067372,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200812,2020-11-16,합계,명,381,도착출발별
요일별,계,5508580,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200901,2020-11-16,합계,명,381,도착출발별
요일별,계,5058829,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200902,2020-11-16,합계,명,381,도착출발별
요일별,계,5391342,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200903,2020-11-16,합계,명,381,도착출발별
요일별,계,6017880,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200904,2020-11-16,합계,명,381,도착출발별
요일별,계,6018324,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200905,2020-11-16,합계,명,381,도착출발별
요일별,계,5448930,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200906,2020-11-16,합계,명,381,도착출발별
요일별,계,6156594,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200907,2020-11-16,합계,명,381,도착출발별
요일별,계,7235407,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200908,2020-11-16,합계,명,381,도착출발별
요일별,계,5488504,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200909,2020-11-16,합계,명,381,도착출발별
요일별,계,6144060,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200910,2020-11-16,합계,명,381,도착출발별
요일별,계,5780294,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200911,2020-11-16,합계,명,381,도착출발별
요일별,계,6004377,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,200912,2020-11-16,합계,명,381,도착출발별
요일별,계,6210262,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201001,2020-11-16,합계,명,381,도착출발별
요일별,계,6007238,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201002,2020-11-16,합계,명,381,도착출발별
요일별,계,6443647,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201003,2020-11-16,합계,명,381,도착출발별
요일별,계,6993944,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201004,2020-11-16,합계,명,381,도착출발별
요일별,계,7190268,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201005,2020-11-16,합계,명,381,도착출발별
요일별,계,6577117,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201006,2020-11-16,합계,명,381,도착출발별
요일별,계,6991067,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201007,2020-11-16,합계,명,381,도착출발별
요일별,계,7799988,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201008,2020-11-16,합계,명,381,도착출발별
요일별,계,6522701,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201009,2020-11-16,합계,명,381,도착출발별
요일별,계,7500573,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201010,2020-11-16,합계,명,381,도착출발별
요일별,계,6718175,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201011,2020-11-16,합계,명,381,도착출발별
요일별,계,6245785,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201012,2020-11-16,합계,명,381,도착출발별
요일별,계,6544590,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201101,2020-11-16,합계,명,381,도착출발별
요일별,계,6242268,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201102,2020-11-16,합계,명,381,도착출발별
요일별,계,6311327,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201103,2020-11-16,합계,명,381,도착출발별
요일별,계,6963137,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201104,2020-11-16,합계,명,381,도착출발별
요일별,계,7395553,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201105,2020-11-16,합계,명,381,도착출발별
요일별,계,6947601,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201106,2020-11-16,합계,명,381,도착출발별
요일별,계,7485326,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201107,2020-11-16,합계,명,381,도착출발별
요일별,계,8346797,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201108,2020-11-16,합계,명,381,도착출발별
요일별,계,7121992,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201109,2020-11-16,합계,명,381,도착출발별
요일별,계,7955409,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201110,2020-11-16,합계,명,381,도착출발별
요일별,계,7153102,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201111,2020-11-16,합계,명,381,도착출발별
요일별,계,6919314,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201112,2020-11-16,합계,명,381,도착출발별
요일별,계,7332672,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201201,2020-11-16,합계,명,381,도착출발별
요일별,계,7034473,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201202,2020-11-16,합계,명,381,도착출발별
요일별,계,7020623,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201203,2020-11-16,합계,명,381,도착출발별
요일별,계,7877580,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201204,2020-11-16,합계,명,381,도착출발별
요일별,계,8112780,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201205,2020-11-16,합계,명,381,도착출발별
요일별,계,7816579,B01,A01,M,In Person,T002,DT_920005_B002,여객,요일별 통계,201206,2020-11-16,합계,명,381,도착출발별
